file_a,file_b,split_a,split_b,class_a,class_b,hamming
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8706.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8708.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8707.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8708.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8701.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8704.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8703.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8704.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9137.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9144.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9143.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9144.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9143.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9145.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9143.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9146.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9144.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9145.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9145.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_9146.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Fruit And Vegetable Diseases Dataset\Cucumber__Rotten\rottenCucumber (440).jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Fruit And Vegetable Diseases Dataset\Cucumber__Rotten\rottenCucumber (470).jpg,unsplit,unsplit,Cucumber__Rotten,Cucumber__Rotten,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8702.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8703.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072146_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072147_1.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072146_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072148.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072146_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072146_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149_1.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072147_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072148.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072147_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072147_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149_1.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072148.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072148.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149_1.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190829_072149_1.jpg,unsplit,unsplit,Pomegranate_Bad,Pomegranate_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8710.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8711.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8710.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8712.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8710.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8713.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8710.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8714.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8710.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8715.JPG,unsplit,unsplit,Banana_Good,Banana_Good,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8711.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8712.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8711.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8713.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8711.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8714.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8711.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8715.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8712.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8713.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8712.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8714.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8712.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8715.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8713.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8714.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8713.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8715.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8714.JPG,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Banana_Good\IMG_8715.JPG,unsplit,unsplit,Banana_Good,Banana_Good,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Fruit And Vegetable Diseases Dataset\Banana__Rotten\rottenBanana (247).jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Fruit And Vegetable Diseases Dataset\Banana__Rotten\rottenBanana (256).jpg,unsplit,unsplit,Banana__Rotten,Banana__Rotten,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724_1.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175725.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175725_1.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175726.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175726_1.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175727.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175727_1.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,2
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175727_2.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,0
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175724_1.jpg,C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Banana_Bad\IMG_20190910_175725.jpg,unsplit,unsplit,Banana_Bad,Banana_Bad,0
